54.60433,18.15563
54.56816,18.04076
54.57332,17.86572
53.274,18.50944
51.69471,21.83436
49.85214,21.40613
53.59374,19.49876
51.6025,15.09637
51.98948,15.22446
52.01177,15.15115
52.19251,14.80371
52.47846,14.64428
52.3693,15.53336
52.32099,15.68256
53.5023,19.67859
54.42973,18.39053
54.00272,18.7658
53.9285,18.31181
53.92146,18.28213
53.92915,19.02811
53.74933,18.75505
53.55572,18.65358
53.4857,18.66802
53.29323,18.22402
53.14281,17.09853
52.11806,16.67991
52.05708,16.5885
51.59428,15.40177
51.26044,15.61435
51.26055,15.68404
50.83412,16.86044
53.40555,20.94504
53.8036,22.36555
51.92875,19.35292
50.61418,19.74314
52.57708,22.297
52.42029,22.8676
51.91709,20.68392
51.65193,21.89802
51.55915,22.50276
51.39362,19.76618
51.11104,19.46773
51.07694,19.39874
50.08621,20.01174
51.16142,22.97811
50.71566,23.02867
50.01216,21.15358
50.00747,21.08572
49.97796,20.90328
52.09586,15.92465
52.13154,16.19239
52.14263,16.2775
52.22273,16.52089
51.22923,18.07848
51.48355,17.87526
51.16793,23.34847
51.14564,23.44618
50.9881,16.41791
54.16273,20.65335
53.83721,20.47434
53.84467,21.14594
53.76099,21.33929
53.79258,22.20362
53.11755,21.52381
53.01539,21.49034
52.92286,21.02718
53.01087,20.90491
49.97654,20.27684
49.87361,19.90638
50.14246,17.6971
50.82561,18.52943
51.12843,16.17601
51.28829,16.15639
51.88429,17.06922
51.94228,17.58112
51.72552,17.82431
52.25153,18.92959
52.23984,18.15863
52.2432,18.08763
52.36186,20.19844
52.75261,23.04196
53.35159,18.45135
54.60347,18.261
51.60756,18.9317
51.08906,19.50537
52.09172,17.3917
52.64352,19.19856
52.75756,18.2566
52.89175,18.40078
53.02358,18.66216
52.39749,17.20199
52.40544,17.0633
52.36849,17.41038
52.37445,17.34344
52.62076,18.05196
52.84301,17.71588
53.15901,17.63515
53.01593,18.63271
53.33599,18.46885
49.90247,18.99167
50.01681,18.95138
50.79196,19.0286
52.21263,20.42246
53.13228,17.0129
53.16,17.19067
53.15321,17.32241
52.40024,17.21676
52.56627,17.82134
50.80716,19.13556
49.91824,20.59766
50.41967,23.4257
50.58337,23.38192
50.68555,23.33658
50.82551,23.18379
51.30186,22.72671
52.18448,19.64485
52.21288,19.53431
51.09584,20.82285
49.94287,18.71609
52.1457,19.816
49.84681,19.14733
50.08368,18.7537
51.37668,19.38053
52.36884,14.56968
50.69069,19.13491
53.14229,16.86033
53.60869,19.6028
53.66566,19.81879
51.65587,17.79126
50.64578,16.82661
49.61403,20.72152
49.5735,20.73393
51.36631,21.49534
51.06345,18.20091
50.76377,19.16305
53.72278,20.14485
53.85615,21.30621
52.65063,23.04001
52.87546,19.36303
52.4047,20.31511
52.376,15.96344
52.49661,16.38422
52.48751,16.50402
52.26182,16.68604
52.22851,17.22515
52.18948,17.32083
51.99893,17.47866
51.96398,19.7327
50.97582,18.25558
50.60508,18.07504
50.51706,18.2877
50.16309,19.97923
51.31142,22.59908
49.87481,19.77523
49.96247,19.89368
51.21248,19.48738
53.06135,18.21578
53.30208,23.30492
52.10873,21.49748
51.24294,15.46944
54.44715,17.26789
52.76895,20.54472
52.17971,18.63368
53.45767,19.604
53.02858,20.88003
50.96703,22.30381
51.84406,17.94216
50.52972,18.71619
50.85143,16.37038
52.46789,19.61179
50.74951,19.15257
52.15144,21.02505
51.5409,20.13836
50.06402,21.73039
50.93231,20.56257
50.70251,18.26845
53.71254,20.63023
53.83438,22.88879
51.95461,16.54539
51.54597,15.90244
50.87847,16.58088
50.98737,16.83303
50.98298,17.22448
51.24698,17.04403
51.42306,21.60878
50.82611,22.31091
49.49921,20.00129
49.69502,19.95805
50.8838,18.98544
50.66491,18.65255
49.96725,18.7191
49.97412,20.55747
50.81096,21.41653
50.65542,20.00638
50.7764,21.07999
50.86893,21.69884
51.00975,20.48867
52.97479,22.25277
52.98091,22.23361
53.58153,23.10674
52.74176,14.71272
51.69545,16.20079
50.68444,16.82022
51.7056,17.16496
52.29354,17.85828
50.13735,20.38528
51.10612,19.38831
50.3986,22.29609
50.3758,22.1277
50.38638,21.75613
50.07126,21.84255
52.23008,21.06845
52.0277,22.86817
52.15765,22.29329
52.26163,21.5484
51.62037,21.93905
51.30004,22.44129
51.59513,21.53377
52.03492,23.32454
52.03742,23.48913
52.05408,23.56337
50.87823,21.66277
50.71846,21.57181
52.00451,20.08901
52.13929,20.32192
52.5048,20.98972
52.66909,21.0814
53.24893,20.89806
53.3879,21.34168
53.23923,21.46404
52.88023,21.31044
52.13054,21.12035
52.13127,21.12542
51.60144,19.54019
52.31457,15.05805
54.38984,18.35924
54.34872,18.367
54.24,18.20354
52.21502,19.34806
52.02616,19.22465
51.52218,21.101
54.24096,20.80961
51.84282,18.09644
52.90654,18.72171
53.93381,22.97879
50.24325,19.04987
52.31273,15.08764
51.95612,19.31587
52.16096,21.02802
52.29393,21.08111
52.22419,21.21033
52.20993,21.0254
52.22909,20.91533
52.3381,20.95785
52.24011,20.92183
52.21058,21.00705
52.20578,20.97195
52.23478,21.09756
52.10641,21.01859
52.12156,21.10338
52.25983,21.00642
52.1903,21.0468
52.18571,20.95415
49.6334,19.9193
52.2453,21.02318
52.25023,21.22966
52.57037,21.08929
51.68311,15.75475
52.90163,19.52514
54.03068,15.89153
50.51275,19.53892
52.06546,21.48779
53.62307,20.06386
49.84399,21.89125
52.30555,21.05432
52.30776,21.0754
