51.86046,18.91379
52.07303,18.88038
51.74116,19.61299
51.86892,22.33261
50.17464,19.42967
50.9686,20.60243
50.96162,20.60479
50.7059,20.42166
52.17803,22.43939
51.47701,20.15445
51.46591,20.39922
51.46079,20.40726
51.45586,20.4164
51.60433,18.96613
50.13677,19.56182
53.16756,23.05648
53.17064,23.04646
53.17554,23.02638
52.86508,21.56464
52.15502,22.36515
51.90856,16.44092
51.91582,16.42151
51.97825,16.31333
52.00399,16.26863
52.6759,15.04202
53.01208,16.43708
53.00346,16.42569
52.98366,16.39853
52.90005,16.10673
52.89495,16.08707
52.88596,16.05242
51.80858,16.4295
51.78828,16.27217
51.93975,16.57442
51.94465,16.5753
51.98203,16.582
51.83592,19.4261
51.86806,19.39258
52.67433,15.03323
50.73352,16.22041
52.12016,16.7207
49.9882,19.54386
50.00084,19.5116
49.99836,19.4976
49.99658,19.46441
49.99856,19.45921
50.0179,19.3527
50.02083,19.33883
50.0232,19.32777
50.02922,19.31175
51.73253,18.18224
51.69947,17.95724
51.67962,17.83276
52.31328,16.79016
52.31799,16.87673
50.81445,16.04231
53.07038,16.53943
53.05464,16.49784
50.40356,16.48389
50.403,16.47046
50.40286,16.46319
50.40199,16.45832
50.40768,16.40639
50.59597,21.8243
50.67681,18.66464
49.66743,19.27836
49.67357,19.23209
50.1245,18.90951
50.12483,18.89887
50.13565,18.7966
50.13714,18.79051
49.72057,21.42949
49.55471,19.88184
49.53999,19.91832
51.58494,15.42355
49.9028,19.76737
49.902,19.76212
49.89046,19.74602
49.89315,19.72541
49.89649,19.67968
49.89465,19.67616
49.88965,19.6735
49.85795,19.68573
49.85774,19.68231
49.85067,19.67351
49.84563,19.67238
49.72726,20.22986
49.72723,20.26681
49.72844,20.26853
49.72973,20.26956
51.66759,14.86923
49.83665,19.67821
49.82979,19.65991
49.82735,19.64754
49.82724,19.642
49.86989,18.63689
49.66522,19.3701
49.46054,22.17301
49.45928,22.17099
49.44117,22.16406
52.48871,16.77983
52.49191,16.77829
52.49841,16.77492
52.52555,16.73153
52.53956,16.7083
51.66748,17.61424
51.67097,17.59692
51.68346,17.5363
51.69189,17.5041
51.08356,23.19327
51.07186,23.18644
50.99203,23.19173
52.66939,14.94202
52.65388,14.80963
52.64207,14.78138
52.62843,14.74296
51.88062,17.03409
51.52592,20.05625
51.52335,20.07699
51.5207,20.09851
50.41158,23.25961
50.38054,23.40502
53.12215,17.34384
51.88227,16.93716
52.45431,16.82288
52.74362,16.95131
53.14852,20.33794
54.03677,20.28502
54.0671,20.23234
54.14671,20.1423
50.40907,19.94879
50.71228,20.40144
50.12939,19.59056
50.06397,19.98111
51.67109,22.01853
51.63908,21.97545
52.46894,18.56825
52.51848,18.52987
52.58106,18.4963
52.65755,18.43673
52.66902,18.42569
51.39906,22.62968
50.84666,20.12937
50.63058,20.5862
50.5427,20.93045
50.14389,21.49629
50.12065,21.49943
50.19295,21.50566
50.18535,21.50227
53.91081,19.83381
51.1417,20.59632
51.09333,20.97998
51.01525,21.10685
51.01697,21.18122
51.02164,21.20186
50.89584,21.49158
50.47201,21.55897
50.41775,21.48295
50.88092,21.55855
50.85665,21.62193
50.76365,21.75094
50.86598,20.3149
53.52611,18.21048
53.26904,18.62914
53.31708,18.66278
53.32151,18.66971
53.38713,18.72278
54.51341,16.96226
50.86809,15.66847
50.86692,15.66138
50.84833,15.63769
50.85905,15.57462
50.85998,15.56841
50.84066,15.53712
53.41009,18.71418
53.48664,18.81333
53.81567,20.30175
52.5915,16.60909
52.64891,16.51257
52.67842,16.46667
52.68227,16.46059
52.69651,16.43804
53.56281,18.94033
53.2434,19.67735
53.24717,19.66724
53.85425,20.0798
52.74536,16.26564
52.87556,16.05267
53.15125,17.83428
53.1517,17.78228
51.46309,17.91851
51.46809,17.8966
51.49056,17.88035
51.70787,17.79914
51.71946,17.79604
53.15607,17.70189
53.15308,17.63964
53.1529,17.63675
53.66742,17.65472
53.24168,19.41062
51.75368,17.78982
51.76571,17.78783
51.78201,17.78129
51.81511,17.76417
53.12394,17.37199
53.12316,17.35964
52.87161,19.36386
53.66831,17.03193
53.61402,18.26827
52.69384,16.89393
52.71956,16.93324
51.71831,17.43237
51.73335,17.43402
51.79403,17.44003
51.80501,17.44105
51.81651,17.44229
51.90345,17.69381
52.70174,18.28781
54.30778,16.87494
51.88847,17.44935
51.94485,17.49019
51.94768,17.49238
52.0083,17.50062
52.0106,17.50055
51.9223,17.621
51.92807,17.60601
51.92978,17.59702
52.04197,17.40742
52.86856,18.71053
51.67862,17.81008
51.67859,17.40066
52.08299,16.1268
53.63372,18.11464
53.644,18.11609
51.20713,18.10438
51.32545,17.99809
51.36522,17.9889
52.79569,18.16522
53.40161,19.06894
53.07231,18.61804
50.88033,15.70115
53.49097,18.71215
53.50747,18.4899
53.15418,18.61727
53.17107,18.60703
53.20904,18.57805
